time_id,AIC,BIC,converged,stationary,alpha,beta
17644,57.949342788353675,61.48959379386473,True,True,0.3177099057879007,8.853714181977102e-16
12987,67.94929542327408,71.48954642878513,True,True,0.0,0.748347483119674
6316,60.10554670263271,63.64579770814376,True,True,0.5261991541601992,1.8464716571738805e-15
1998,65.21853666360117,68.75878766911222,True,True,0.05834200211322105,0.0
28801,53.115057884966845,56.6553088904779,True,True,0.6896511853843411,4.1430467570051865e-15
886,65.42077714988397,68.96102815539501,True,True,0.0,0.9475133741825532
15824,60.23676141527014,63.77701242078119,True,True,0.0,0.9855770675670528
20603,64.43551116804205,67.97576217355311,True,True,0.0,0.9601263107419685
146,50.20998109830411,53.750232103815165,True,False,0.4560086141517995,0.5439913858482011
28474,51.85814104475503,55.39839205026608,True,False,0.0,1.0
20317,41.18379454471547,44.72404555022652,True,True,3.756763432843959e-15,0.6833632221652904
22887,65.89496941597166,69.43522042148271,True,True,6.182594778104396e-16,0.9700291401369542
7277,56.41217790205678,59.952428907567835,True,True,7.274820887165957e-14,0.8472233839826122
8447,61.6316117280796,65.17186273359064,True,False,7.70516077067783e-13,0.9999999999918145
32254,64.15583137149383,67.69608237700488,True,True,6.757727968596971e-10,0.9787774931034163
5817,57.97248749783869,61.512738503349745,True,False,0.0,1.0
3333,57.77602140230969,61.31627240782074,True,False,0.0,1.0
25340,63.126921145646314,66.66717215115736,True,False,1.3550331061819575e-15,0.9999999999999991
19068,78.30114905359339,81.84140005910444,True,True,0.0,0.5906147040274735
1980,62.69185935128267,66.23211035679373,True,True,3.0267967888462094e-13,0.965844734134625
11062,55.35716777962445,58.8974187851355,True,True,6.734775390657728e-15,0.6646470092128808
32746,59.214342845195304,62.75459385070636,True,True,1.1100586282850941e-13,0.8701822919478768
17634,54.11997717443704,57.66022817994809,True,True,0.0,0.9526034138417857
4091,50.02436690538529,53.564617910896345,True,True,0.0,0.9009552552813859
19453,57.24845746595374,60.788708471464794,True,True,0.0,0.893646938109201
21891,57.346105613599335,60.88635661911039,True,True,0.0,0.9701239896946816
7043,46.74211943219153,50.28237043770258,True,False,0.0,1.0
32173,60.82808684233701,64.36833784784805,True,False,7.386441580448779e-14,0.999999999999275
10045,66.88158343226547,70.42183443777652,True,True,3.1257662467398956e-12,0.9856530701394073
28634,73.4012762413803,76.94152724689135,True,False,0.0,1.0
16943,53.98616561355198,57.526416619063035,True,True,5.044316276539092e-12,0.5950926807370135
27516,79.84695686262589,83.38720786813694,True,False,0.7453498402733363,0.2546501597266636
32219,64.49856705477667,68.03881806028772,True,True,0.05627913105303747,0.4401628240899152
18565,50.47540630672632,54.01565731223737,True,True,0.0,0.7056135797995245
3328,42.191147188107415,45.73139819361847,True,True,0.1750047240422156,0.5021139006345869
18479,59.960152245685165,63.50040325119622,True,True,0.24456557970389503,0.0
28379,61.28221985826238,64.82247086377343,True,True,0.0,0.9475787962049946
31266,58.37959299671933,61.919844002230384,True,True,2.4185961771798205e-13,0.9865134840493504
17949,58.44483809452179,61.985089100032845,True,True,3.2562045918006384e-14,0.9573823821280653
7374,49.90279386014856,53.443044865659616,True,True,0.20677995083505005,0.5108445392602379
17791,53.57903099479989,57.119282000310946,True,True,0.0,0.9726079352495048
2458,65.40967416038295,68.949925165894,True,True,0.29106763649136136,1.8937273486820467e-15
20785,65.05328843501628,68.59353944052734,True,False,0.0,1.0
1291,49.09514701426395,52.635398019775,True,False,0.9999999999999991,2.1824731761648905e-16
9737,61.63270196679791,65.17295297230896,True,False,3.9688973358346483e-16,1.0
19512,56.26328297367187,59.80353397918292,True,True,3.905005297659746e-12,0.8039937923562285
32134,57.13158780136765,60.671838806878704,True,True,0.5015776448296037,0.0
10088,63.379071626499965,66.91932263201102,True,True,1.938126415531031e-14,0.6852407892760418
14564,57.20379969259254,60.74405069810359,True,True,2.3170602883274202e-15,0.5960051564247703
23503,53.12739560647896,56.667646611990016,True,True,0.0,0.8188507147768121
1565,47.27563141277074,50.815882418281795,True,True,4.8157601733535794e-15,0.5987334382666134
17832,72.19000955704684,75.73026056255787,True,True,0.0,0.8869581012189677
20776,57.181004968342016,60.72125597385307,True,True,0.0,0.9281991743783861
3587,60.05559269097241,63.59584369648346,True,True,0.0,0.22055991697943209
4186,48.05571603617701,51.59596704168806,True,True,0.0,0.9880988271268365
22893,43.859415745034894,47.39966675054595,True,False,0.0,1.0
26752,55.03157366017928,58.571824665690336,True,False,4.070350988776827e-17,0.9999999999999999
19300,55.6567291374348,59.196980142945854,True,True,0.0,0.9766473104692311
15131,44.5854202381764,48.12567124368745,True,True,0.0,0.9584314437616764
19660,48.41064903281245,51.9509000383235,True,True,0.22242217968389663,1.3592909703970044e-16
1463,61.50163341051618,65.04188441602723,True,False,0.0,1.0
3399,57.80566228306216,61.345913288573215,True,False,9.247279064919524e-15,0.9999999999999402
